Date,TSLA,BND,SPY
2021-10-29,371.3333435058594,74.40099334716797,432.8927001953125
2021-11-01,402.86334228515625,74.34336853027344,433.6372985839844
2021-11-02,390.6666564941406,74.48302459716797,435.3905029296875
2021-11-03,404.6199951171875,74.35211944580078,438.0487060546875
2021-11-04,409.9700012207031,74.69249725341797,440.11297607421875
2021-11-05,407.36334228515625,74.91944122314453,441.6400146484375
2021-11-08,387.64666748046875,74.75360107421875,442.0171203613281
2021-11-09,341.1666564941406,74.96305847167969,440.5559997558594
2021-11-10,355.98333740234375,74.45683288574219,437.0118103027344
2021-11-11,354.5033264160156,74.33467102050781,437.1531982421875
2021-11-12,344.47332763671875,74.34336853027344,440.45233154296875
2021-11-15,337.7966613769531,74.03794860839844,440.6031494140625
2021-11-16,351.57666015625,73.98552703857422,442.34698486328125
2021-11-17,363.0033264160156,74.14266967773438,441.2723693847656
2021-11-18,365.4599914550781,74.22993469238281,442.7712097167969
2021-11-19,379.0199890136719,74.38705444335938,441.9794006347656
2021-11-22,385.6233215332031,74.02046203613281,440.7350769042969
2021-11-23,369.6766662597656,73.72370910644531,441.319580078125
2021-11-24,372.0,73.89825439453125,442.4977722167969
2021-11-26,360.6400146484375,74.42196655273438,432.6286315917969
2021-11-29,378.9966735839844,74.41320037841797,437.9356384277344
2021-11-30,381.586669921875,74.5528564453125,429.4144287109375
2021-12-01,365.0,74.60092163085938,424.6448669433594
2021-12-02,361.5333251953125,74.60966491699219,431.1488342285156
2021-12-03,338.3233337402344,74.89813232421875,427.39727783203125
2021-12-06,336.336669921875,74.69708251953125,432.4590759277344
2021-12-07,350.5833435058594,74.5309829711914,441.4043884277344
2021-12-08,356.32000732421875,74.30372619628906,442.5732727050781
2021-12-09,334.6000061035156,74.33867645263672,439.5851135253906
2021-12-10,339.010009765625,74.36490631103516,443.72320556640625
2021-12-13,322.13665771484375,74.6184310913086,439.7926025390625
2021-12-14,319.5033264160156,74.49605560302734,436.7667541503906
2021-12-15,325.3299865722656,74.39988708496094,443.5912780761719
2021-12-16,308.97332763671875,74.49605560302734,439.6794738769531
2021-12-17,310.8566589355469,74.62713623046875,434.9999084472656
2021-12-20,299.9800109863281,74.5047836303711,430.3743896484375
2021-12-21,312.84332275390625,74.42608642578125,438.0174865722656
2021-12-22,336.2900085449219,74.5047836303711,442.39703369140625
2021-12-23,355.6666564941406,74.39163970947266,445.14971923828125
2021-12-27,364.64666748046875,74.42672729492188,451.4495544433594
2021-12-28,362.8233337402344,74.41796112060547,451.0805969238281
2021-12-29,362.0633239746094,74.17243194580078,451.65765380859375
2021-12-30,356.7799987792969,74.33904266357422,450.4089660644531
2021-12-31,352.260009765625,74.32149505615234,449.2737731933594
2022-01-03,399.9266662597656,73.82164001464844,451.8751525878906
2022-01-04,383.1966552734375,73.81283569335938,451.72381591796875
2022-01-05,362.7066650390625,73.55853271484375,443.0497131347656
2022-01-06,354.8999938964844,73.47962188720703,442.6335754394531
2022-01-07,342.32000732421875,73.27790069580078,440.883544921875
2022-01-10,352.7066650390625,73.2165298461914,440.3349304199219
